# t (s)	mx ()	my ()	mz ()	T (K)	J (A/m^2)	Ms (A/m)
6.250000000000149e-11	0.20469584	0.013009166	0.9787392	312.0659	-0	983870.4
6.27500000000015e-11	0.20434807	0.012696481	0.978816	312.05356	-0	983887.06
6.300000000000151e-11	0.20401229	0.0123758875	0.9788903	312.04126	-0	983903.75
6.325000000000153e-11	0.20368862	0.012047812	0.9789615	312.02896	-0	983920.4
6.350000000000154e-11	0.20337735	0.011712694	0.9790305	312.0167	-0	983937
6.375000000000155e-11	0.20307854	0.011370961	0.9790965	312.00443	-0	983953.6
6.400000000000156e-11	0.2027923	0.011023045	0.9791598	311.9922	-0	983970.25
6.425000000000157e-11	0.20251873	0.01066938	0.97922033	311.97995	-0	983986.8
6.450000000000159e-11	0.20225796	0.010310403	0.979278	311.9677	-0	984003.4
6.47500000000016e-11	0.20200993	0.009946543	0.979333	311.9555	-0	984019.94
6.500000000000161e-11	0.20177484	0.009578228	0.97938526	311.9433	-0	984036.5
6.525000000000162e-11	0.20155264	0.009205889	0.9794345	311.93112	-0	984053
6.550000000000163e-11	0.20134342	0.008829955	0.97948086	311.91895	-0	984069.5
6.575000000000165e-11	0.20114718	0.008450852	0.97952455	311.90677	-0	984085.94
6.600000000000166e-11	0.20096396	0.008069009	0.9795655	311.89462	-0	984102.44
6.625000000000167e-11	0.20079373	0.0076848413	0.9796034	311.88248	-0	984118.9
6.650000000000168e-11	0.2006364	0.007298765	0.97963864	311.87036	-0	984135.3
6.67500000000017e-11	0.20049201	0.0069111967	0.979671	311.85825	-0	984151.7
6.700000000000171e-11	0.20036052	0.006522547	0.9797005	311.84613	-0	984168.1
6.725000000000172e-11	0.20024191	0.006133218	0.9797273	311.83405	-0	984184.5
6.750000000000173e-11	0.20013598	0.005743612	0.97975147	311.82196	-0	984200.8
6.775000000000174e-11	0.20004274	0.005354127	0.97977257	311.8099	-0	984217.2
6.800000000000176e-11	0.19996202	0.0049651465	0.9797911	311.79785	-0	984233.5
6.825000000000177e-11	0.19989385	0.004577056	0.97980696	311.7858	-0	984249.8
6.850000000000178e-11	0.19983798	0.004190235	0.97982013	311.77377	-0	984266.1
6.875000000000179e-11	0.19979435	0.003805054	0.9798306	311.76175	-0	984282.4
6.90000000000018e-11	0.19976276	0.0034218747	0.9798383	311.74976	-0	984298.6
6.925000000000182e-11	0.19974314	0.0030410553	0.97984356	311.73776	-0	984314.9
6.950000000000183e-11	0.19973527	0.002662947	0.9798464	311.7258	-0	984331.1
6.975000000000184e-11	0.19973896	0.0022878896	0.9798465	311.7138	-0	984347.3
7.000000000000185e-11	0.1997541	0.0019162196	0.9798442	311.70187	-0	984363.5
7.025000000000186e-11	0.19978048	0.0015482606	0.9798394	311.6899	-0	984379.7
7.050000000000188e-11	0.19981791	0.0011843332	0.97983253	311.67798	-0	984395.8
7.075000000000189e-11	0.19986624	0.00082474673	0.979823	311.66608	-0	984411.94
